subject_id,time,k__Archaea.p__Euryarchaeota.c__Methanobacteria,k__Bacteria.p__Acidobacteria.c__Solibacteres,k__Bacteria.p__Actinobacteria.c__,k__Bacteria.p__Actinobacteria.c__Actinobacteria..class.,k__Bacteria.p__Bacteroidetes.c__Bacteroidia,k__Bacteria.p__Bacteroidetes.c__Flavobacteria,k__Bacteria.p__Bacteroidetes.c__Sphingobacteria,k__Bacteria.p__Cyanobacteria.c__,k__Bacteria.p__Cyanobacteria.c__mle1.12,k__Bacteria.p__Firmicutes.c__Bacilli,k__Bacteria.p__Firmicutes.c__Clostridia,k__Bacteria.p__Fusobacteria.c__Fusobacteria..class.,k__Bacteria.p__OP10.c__CH21,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria,k__Bacteria.p__Synergistetes.c__Synergistia,k__Bacteria.p__TM7.c__TM7.3,k__Bacteria.p__Tenericutes.c__Erysipelotrichi,k__Bacteria.p__Tenericutes.c__ML615J.28,k__Bacteria.p__Tenericutes.c__Mollicutes,k__Bacteria.p__Thermi.c__Deinococci,k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae,k__Archaea.p__Crenarchaeota.c__Thaumarchaeota,k__Bacteria.p__Acidobacteria.c__Chloracidobacteria,k__Bacteria.p__Chloroflexi.c__Bljii12,k__Bacteria.p__Chloroflexi.c__SOGA31,k__Bacteria.p__Chloroflexi.c__Thermomicrobia,k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes..class.,k__Bacteria.p__SPAM.c__,k__Bacteria.p__SR1.c__,k__Bacteria.p__Spirochaetes.c__Spirochaetes..class.,k__Bacteria.p__Verrucomicrobia.c__Spartobacteria,k__Archaea.p__Crenarchaeota.c__Sd.NA,k__Archaea.p__Euryarchaeota.c__Halobacteria,k__Archaea.p__Euryarchaeota.c__Methanomicrobia,k__Archaea.p__Euryarchaeota.c__Thermoplasmata,k__Bacteria.p__.c__,k__Bacteria.p__ABY1_OD1.c__,k__Bacteria.p__AD3.c__ABS.6,k__Bacteria.p__AD3.c__JG37.AG.4,k__Bacteria.p__Acidobacteria.c__,k__Bacteria.p__Acidobacteria.c__Acidobacteria..class.,k__Bacteria.p__Acidobacteria.c__Acidobacteria.5,k__Bacteria.p__Acidobacteria.c__Holophagae,k__Bacteria.p__Acidobacteria.c__MVS.40,k__Bacteria.p__Acidobacteria.c__OS.K,k__Bacteria.p__Acidobacteria.c__PAUC37f,k__Bacteria.p__Acidobacteria.c__RB25,k__Bacteria.p__Acidobacteria.c__Sva0725,k__Bacteria.p__Acidobacteria.c__iii1.8,k__Bacteria.p__Aquificae.c__Aquificae..class.,k__Bacteria.p__BRC1.c__,k__Bacteria.p__BRC1.c__PRR.11,k__Bacteria.p__Bacteroidetes.c__,k__Bacteria.p__CCM11b.c__,k__Bacteria.p__Caldithrix_KSB1.c__Caldithrixae,k__Bacteria.p__Chlamydiae.c__Chlamydiae..class.,k__Bacteria.p__Chlorobi.c__,k__Bacteria.p__Chlorobi.c__BSV19,k__Bacteria.p__Chlorobi.c__OPB56,k__Bacteria.p__Chlorobi.c__SJA.28,k__Bacteria.p__Chlorobi.c__ZB1,k__Bacteria.p__Chloroflexi.c__,k__Bacteria.p__Chloroflexi.c__Anaerolineae,k__Bacteria.p__Chloroflexi.c__Chloroflexi..class.,k__Bacteria.p__Chloroflexi.c__Chloroflexi.4,k__Bacteria.p__Chloroflexi.c__Ktedonobacteria,k__Bacteria.p__Chloroflexi.c__TK17,k__Bacteria.p__Chloroflexi.c__Thermobacula,k__Bacteria.p__Cyanobacteria.c__S15B.MN24,k__Bacteria.p__Cyanobacteria.c__SM1D11,k__Bacteria.p__Cyanobacteria.c__YS2,k__Bacteria.p__Deferribacteres.c__Deferribacteres..class.,k__Bacteria.p__Elusimicrobia.c__Elusimicrobia..class.,k__Bacteria.p__Fibrobacteres.c__Fibrobacteres..class.,k__Bacteria.p__GN02.c__,k__Bacteria.p__GN02.c__VC12.cl04,k__Bacteria.p__Lentisphaerae.c__,k__Bacteria.p__Lentisphaerae.c__Lentisphaerae..class.,k__Bacteria.p__MVP.15.c__,k__Bacteria.p__NC10.c__,k__Bacteria.p__NKB19.c__,k__Bacteria.p__Nitrospirae.c__Nitrospira..class.,k__Bacteria.p__OP10.c__,k__Bacteria.p__OP10.c__5B.18,k__Bacteria.p__OP10.c__CL500.48,k__Bacteria.p__OP10.c__OS.L,k__Bacteria.p__OP10.c__S1a.1H,k__Bacteria.p__OP10.c__SJA.176,k__Bacteria.p__OP10.c__SJA.22,k__Bacteria.p__OP11.c__,k__Bacteria.p__OP3.c__,k__Bacteria.p__OP8.c__OP8,k__Bacteria.p__Planctomycetes.c__FFCH393,k__Bacteria.p__Planctomycetes.c__Kueneniae,k__Bacteria.p__Planctomycetes.c__PW285,k__Bacteria.p__Planctomycetes.c__Phycisphaerae,k__Bacteria.p__Planctomycetes.c__Planctomycea,k__Bacteria.p__Planctomycetes.c__agg27,k__Bacteria.p__Planctomycetes.c__vadinHA49,k__Bacteria.p__SC3.c__,k__Bacteria.p__SC4.c__,k__Bacteria.p__Spirochaetes.c__Brachyspirae,k__Bacteria.p__Spirochaetes.c__Leptospirae,k__Bacteria.p__Spirochaetes.c__SP_WWE1,k__Bacteria.p__TM6.c__,k__Bacteria.p__TM7.c__,k__Bacteria.p__TM7.c__TM7.1,k__Bacteria.p__Tenericutes.c__,k__Bacteria.p__Thermotogae.c__Thermotogae..class.,k__Bacteria.p__Verrucomicrobia.c__,k__Bacteria.p__Verrucomicrobia.c__Opitutae,k__Bacteria.p__Verrucomicrobia.c__TP21,k__Bacteria.p__WPS.2.c__,k__Bacteria.p__WS3.c__PRR.12,k__Bacteria.p__ZB2.c__
F4_17,1,0,0,9.03e-05,0.431068721,0.017420869,0.00379107,0.002707907,0.004814057,0,0.122337225,0.060807558,0.00336984,0,0.015224455,0.028824167,0.000361,0.000572,0.303977615,3.01e-05,0,0.000211,0,0.000873,0.001835359,0.000271,0.000241,0.000271,0,0.00015,0.00012,0.00012,0,3.01e-05,0.00012,6.02e-05,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01e-05,9.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_18,1,0,0.000412,0.000294,0.221163461,0.044615023,0.010999353,0.019498853,0.071907535,0,0.189841774,0.081230516,0.015204988,0,0.053938004,0.055879066,0.001,0.001323452,0.208105406,0.000118,0,0.005764367,0,0.005470266,0.001117581,0.001146991,0.000529,0.001029351,2.94e-05,0.001058761,0.001735192,0.000794,0,2.94e-05,0.001117581,0.000353,0,0,0,0,0,0,0,0,0,0.002117522,0,0,0,0,0,2.94e-05,5.88e-05,5.88e-05,0,0,8.82e-05,2.94e-05,0,0,0,0,0,0,0,0,0,0.000353,0,0,0,2.94e-05,0,2.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000147,0,0,8.82e-05,0,0,0,0,0,0,0,0,0,0,0.000529,0.000471,5.88e-05,0,0,0.000118,0,0,0,0,0,0,0,0,0,5.88e-05,0,2.94e-05,0,0
F4_19,1,0,7.3e-05,0.000122,0.360628196,0.043876309,0.004309715,0.006452398,0.009934259,0,0.241003165,0.128585342,0.00642805,0,0.019430241,0.03082542,0.00056,0.001436572,0.136255174,2.43e-05,0,0.001022644,0,0.003749696,0.001120039,0.000243,0.000146,0.000341,9.74e-05,0.000463,0.000706,0.000195,2.43e-05,2.43e-05,0.000487,0.000146,0,0,0,0,0,0,0,0,0,0.000804,0,0,0,0,0,0,4.87e-05,2.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0,7.3e-05,0,0,0,0,0,0,0,0,0,2.43e-05,0,0,0,0
F4_23,1,0,0.000119,0.000179,0.282454361,0.016465816,0.006144851,0.008710178,0.021149028,0,0.222527145,0.050381816,0.008501372,0,0.028516883,0.049904546,0.000567,0.000955,0.295489798,0.000119,0,0.000865,0,0.001730104,0.001551128,5.97e-05,0.000239,0.000328,0,0.000567,0.000776,0.000149,0,0,0.000328,0,0,0,0,0,0,0,0,0,2.98e-05,0.000597,0,0,0,0,0,0,2.98e-05,2.98e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95e-05,0,0,0,2.98e-05,0,0,0,5.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.98e-05,0,0,0,0,0,0,0,0,0,0,0,2.98e-05,2.98e-05,0,0,0,0.000239,0,0,0,0,0,0,0,0,0,0,0,0,2.98e-05,0
F4_31,1,0,0.000465,0,0.33537668,0.028409571,0.004988585,0.007271497,0.015853555,0,0.214889659,0.072334489,0.013908853,0,0.046334658,0.033440433,0.000719,0.000169,0.214086412,0.000719,0,0.002156084,0,0.002029255,0.001944703,0.00093,0,0,0,0.000254,0.000634,0.000296,0,4.23e-05,0.000719,0,0,0,0,0,0,0,0,0,0,0.001141456,0,0,0,0,0,0,8.46e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211,0,0,0,8.46e-05,0,0,0,0,0,0,0,0,4.23e-05,0,0,0,0.000465,0
F4_53,1,0,0.000303,6.06e-05,0.108076981,0.021063798,0.034247613,0.022245795,0.04282467,0,0.101288074,0.025640249,0.039824216,0,0.058918018,0.283194423,0.001363843,0.001727534,0.245309895,0,0,0.000394,0,0.003455069,0.000758,0.000667,0.000303,0.000333,3.03e-05,0.000576,0.000849,0.000636,9.09e-05,9.09e-05,6.06e-05,0.000212,0,0,0,0,0,0,0,0,6.06e-05,0.003788453,3.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242,9.09e-05,0,3.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242,0,0,3.03e-05,0,0,0,0,0,0,0,9.09e-05,0,0,0.000303,0.000515,0,0,0,3.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_56,1,0,7.72e-05,0.000193,0.166563707,0.032857143,0.014131274,0.008880309,0.035173745,0,0.236023166,0.063088803,0.135868726,0,0.03019305,0.04957529,0.001081081,0.002548263,0.203745174,0.000347,3.86e-05,0.004247104,0,0.007644788,0.001081081,0.000116,0.000425,0.000425,7.72e-05,0.000695,0.000849,0.000309,3.86e-05,0.00027,0.001235521,3.86e-05,0,0,0,0,0,0,0,0,7.72e-05,0.001274131,0,0,0,0,0,0,3.86e-05,3.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86e-05,0,0,7.72e-05,0,0.000116,0,0,0,0,0,0,0,0,0,0,0,0,7.72e-05,0,0,3.86e-05,0,0,0,0,0,0,0,0,0,0,0.000154,0.000116,0,0,0,7.72e-05,0,0,0,0,0,0,0,0,0,3.86e-05,0,0,0,0
F4_58,1,0,0.000144,0,0.098387853,0.053557904,0.025462546,0.007934504,0.014678833,0,0.172106611,0.152162152,0.060302232,0,0.022396942,0.1172864,0.001262307,0.006527933,0.246618819,0,7.21e-05,0.009954196,0,0.004652505,0.000685,0.00018,0.000252,0.000577,0,0.000325,0.000685,0.000397,0,0.000469,0.001118044,7.21e-05,0,0,0,0,0,0,0,0,0,0.00115411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0.000144,0,0,7.21e-05,0.000252,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_95,1,0,0.00068,8e-05,0.20485736,0.026007282,0.006481815,0.027127596,0.03556996,0,0.19089345,0.147081183,0.047013164,0.00016,0.096386988,0.052774777,0.00632177,0.001600448,0.117432881,0,0,0.003801064,0,0.006601849,0.001960549,0.002040571,0.00100028,0.001560437,0.00024,0.005481535,0.001680471,0.001760493,0,0.00016,0.00056,0.00068,0,0,0,0,0,0,0,0,0,0.007402073,0.00048,0,0,0,0,0.00012,0.00016,0.0002,0,0,0.00012,0,4e-05,0,8e-05,0,0,0,0.00016,0,0,0.00016,0,0,0,4e-05,0,0.00012,0,0,8e-05,0,0,0,0,0,0,0,0,0,0.00016,0,0,8e-05,0,0,0,0,0,0,0,4e-05,0,0,0.00052,0.001680471,4e-05,0,0,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_96,1,0,0.000211,0.000211,0.222852312,0.020182452,0.008312493,0.007643267,0.01856222,0,0.397132894,0.087492515,0.029164172,0,0.029481174,0.038286781,0.001338452,0.00130323,0.112148216,0,7.04e-05,0.001127118,0,0.014969533,0.001514564,0.000317,0.000564,0.000493,0,0.001373675,0.000458,0.000247,7.04e-05,0.000211,0.000845,0.000141,0,0,0,0,0,0,0,0,0,0.002113346,3.52e-05,0,0,0,0.000106,0,0,0,0,0,0,0,3.52e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.52e-05,0,0,0,0,7.04e-05,0,0,0,0,0,0,0,0,0,0.000106,0,0,3.52e-05,0,0,0,0,0,0,0,0,0,0,0.000176,0.000528,0,0,0,3.52e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_100,1,0,9.63e-05,3.21e-05,0.124020804,0.055284448,0.01903814,0.01447926,0.017529215,6.42e-05,0.280916913,0.077372544,0.060710158,0,0.044497239,0.063663799,0.002118916,0.001894183,0.204411198,0.000161,0,0.002215231,0,0.016180814,0.000963,0.000995,0.000706,0.001091563,0.000385,0.002664698,0.000899,0.000321,9.63e-05,0.000257,0.001123668,0.000482,0,0,0,0,0,0,0,0,0,0.003274689,9.63e-05,0,0,0,0,0,0.000482,3.21e-05,0,0,3.21e-05,0,0,0,0,0,0,0,3.21e-05,0,0,9.63e-05,3.21e-05,0,0,3.21e-05,0,0,0,0,0.000193,0,0,0,0,0,0,0,0,0,9.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353,0.000482,0,0,0,9.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_114,1,5.5e-05,0.000467,0.000137,0.220404235,0.055107933,0.014711948,0.018616802,0.023951602,0,0.224611577,0.077519593,0.023044136,0,0.063000137,0.064842568,0.00214492,0.002227416,0.181685687,0.00011,2.75e-05,0.003327375,0,0.003547367,0.001319951,0.001127458,0.001374948,0.00107246,0.000165,0.00214492,0.000797,0.000742,0.000137,0.000247,0.00318988,0.000632,0,0,0,0,0,0,0,0,0.00011,0.004867317,2.75e-05,0,0,0,2.75e-05,0,8.25e-05,2.75e-05,0,0,5.5e-05,0,0,0,2.75e-05,0,0,0,5.5e-05,0,0,0.000137,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0,0,8.25e-05,0,0,0,0,0,0,0,2.75e-05,0,0,0.000605,0.00088,2.75e-05,0,0,8.25e-05,0,0,0,0,0,0,0,0,2.75e-05,2.75e-05,0,0,0,0
F4_118,1,0.000133,0,6.63e-05,0.2368648,0.04587369,0.004079873,0.004544248,0.02185883,6.63e-05,0.466067401,0.09712087,0.022256866,0,0.018077484,0.021925169,0.000597,0.001724824,0.047631684,0,6.63e-05,0.000763,0,0.001160939,0.005539339,0.000133,0.000332,9.95e-05,0,0.000431,0.000431,0.000232,3.32e-05,0.000232,0.000498,0,0,0,0,0,0,0,0,0,0,0.000663,0,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63e-05,0,0,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,6.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232,0,0,0,0,6.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_119,1,0,0,9.87e-05,0.337626767,0.050410837,0.003183063,0.003553187,0.008192069,0,0.383423397,0.067485874,0.017642559,0,0.013694574,0.026451501,0.000296,0.001085696,0.073629926,0,0,0.000568,0,0.000864,0.008833617,0.000197,0.000173,0.000321,0,0.000148,0.000271,0.000173,2.47e-05,0.000247,0.000247,0.000197,0,0,0,0,0,0,0,0,4.93e-05,0.00037,0,0,0,0,0,0,2.47e-05,7.4e-05,0,0,2.47e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148,0,7.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93e-05,0,0,0,0.000123,0,0,0,0,0,0,0,0,0,2.47e-05,0,0,0,0
F4_125,1,0,0.00017,5.68e-05,0.25343069,0.059351649,0.005341364,0.012160127,0.086740347,0,0.316902009,0.116231497,0.016251385,0,0.020399466,0.054408046,0.000284,0.000824,0.046566469,0,5.68e-05,0.000568,0,0.001534222,0.005653891,0.000227,0.00017,0.000341,0,0.000313,0.00017,0.000114,0,0,5.68e-05,0.000199,0,0,0,0,0,0,0,0,0,0.000909,0,0,0,0,0,0,0,2.84e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84e-05,0,0,0,0,0,0,0,0,2.84e-05,0.000454584,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84e-05,0,0,0,0
F4_132,1,0,0.000654,0.000119,0.216104468,0.027693498,0.015051461,0.02745553,0.09771551,2.97e-05,0.218722113,0.056725564,0.011333214,0,0.062020346,0.054583854,0.002379678,0.001636028,0.189333095,5.95e-05,0,0.001368315,0,0.001814504,0.002022726,0.001130347,0.000863,0.001398061,8.92e-05,0.001160093,0.001814504,0.000506,0,8.92e-05,0.000654,0.000625,0,0,0,0,0,0,0,0,0,0.002617645,2.97e-05,0,0,0,0,0,0,8.92e-05,0,0,2.97e-05,0,0,0,0,0,0,0,0,0,0,0.000149,2.97e-05,0,0,8.92e-05,0,0,0,0,2.97e-05,0,0,0,0,0,0,0,0,0,0.000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892,0.000208,0,0,0,0.000208,0,0,0,0,0,0,0,0,0,0.000238,0,8.92e-05,0,0
F4_133,1,0,0.000329,0.000119,0.191701022,0.027782757,0.009440163,0.026528052,0.217960208,0,0.171595865,0.056730597,0.021090996,0,0.057537193,0.04322758,0.003196511,0.000956,0.148592938,0,2.99e-05,0.002330167,0,0.00433172,0.001941806,0.00167294,0.000657,0.000777,0.000269,0.001732688,0.001613192,0.000777,2.99e-05,0.000149,0.000478,0.000478,0,0,0,0,0,0,0,0,0,0.002838024,5.97e-05,0,2.99e-05,0,0,0,2.99e-05,8.96e-05,0,0,0.000119,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0.000179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239,0,0,0,0,0,0,0,0,0,0,2.99e-05,0,0,0.000448,0.000568,0,0,0,0.000508,0,0,0,0,0,0,0,0,0,2.99e-05,0,0,0,0
F4_136,1,0,0.000303,5.05e-05,0.106099591,0.177513748,0.014101206,0.00751728,0.041143232,0,0.079360274,0.296856869,0.049694768,0,0.027596993,0.04861006,0.001336966,0.003884769,0.097472378,0.000227,2.52e-05,0.03650169,0,0.001210837,0.000277,0.000353,0.000631,0.000353,0,0.001261289,0.001109934,0.000202,0,0.000404,0.002093739,0.000328,0,0,0,0,2.52e-05,0,0,0,0,0.002245094,0,0,0,0,0,0,5.05e-05,5.05e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126,0,0,0,2.52e-05,0,2.52e-05,0,0,0.000101,0,0,0,0,0,0,0,0,0,0.000101,0,0,2.52e-05,0,0,0,0,0,0,0,0,0,0,0.000227,0.000277,0,0,0,0.000177,0,0,0,0,0,0,0,0,0,2.52e-05,0,0,0,0
F4_137,1,0,0.000458,8.59e-05,0.1379261,0.08248662,0.009530897,0.010532643,0.049772461,0,0.351469704,0.071095338,0.033429692,0,0.032914508,0.056899167,0.001831764,0.002261084,0.140473396,0.000687,2.86e-05,0.003205587,0,0.001030367,0.001001746,0.000487,0.000687,0.000916,0.000114,0.001116231,0.001173474,0.000487,2.86e-05,0.000229,0.003749392,5.72e-05,0,0,0,0,0,0,0,0,0,0.002318326,5.72e-05,0,0,0,2.86e-05,0,0,5.72e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72e-05,0,0,0,5.72e-05,0,0,0,0,0.000172,0,0,0,0,0,0,0,2.86e-05,0,8.59e-05,0,0,2.86e-05,0,0,0,0,0,0,0,0,0,0,0.0002,0.000544,0,0,0,0.000143,0,0,0,0,0,0,0,0,2.86e-05,2.86e-05,0,0,0,0
F4_138,1,0,0.00099,9.58e-05,0.238726367,0.055026827,0.007856413,0.024910577,0.128161727,0,0.124584824,0.079522228,0.012231732,0,0.049916965,0.042220235,0.002043945,0.001596832,0.209184977,0,0,0.005397292,0,0.001501022,0.001564895,0.000958,0.000703,0.001532959,0.000192,0.001373275,0.001628769,0.00099,3.19e-05,0.000128,0.00083,0.001309402,0,0,0,0,0,0,0,0,6.39e-05,0.002363311,0,0,0,0,0,0,0,0.00016,0,0,3.19e-05,0,0,0,0,0,0,0,0,0,0,9.58e-05,0,0,0,9.58e-05,0,6.39e-05,0,0,3.19e-05,3.19e-05,0,0,0,0,0,0,0,0,6.39e-05,0,0,0.000224,0,0,0,0,0,0,0,9.58e-05,0,0,0.000415,0.000607,0,0,0,0.000351,0,0,0,0,0,0,0,0,0,9.58e-05,0,0,0,0
F4_144,1,0.000122,0.000305,9.16e-05,0.168819667,0.08514277,0.011604825,0.015941365,0.050847458,0,0.230630631,0.112780577,0.028737212,0,0.05295465,0.068254695,0.00247366,0.00155749,0.141731562,6.11e-05,6.11e-05,0.007604214,0,0.00186288,0.001099404,0.000641,0.0012521,0.001496412,0.000244,0.002229348,0.002046114,0.001221561,3.05e-05,0.000183,0.000763,0.000366,0,0,0,0,0,0,0,0,0.000153,0.003847916,3.05e-05,0,0,0,0,3.05e-05,0,9.16e-05,0,0,0.000153,0,0,0,3.05e-05,0,0,0,0,0,0,0.000122,0,0,0,3.05e-05,0,0,0,0,3.05e-05,0,3.05e-05,0,0,0,0,0,0,0,0.000214,0,0,9.16e-05,0,0,0,0,0,0,0,3.05e-05,0,0,0.000763,0.000825,0,9.16e-05,0,0.000244,0,0,0,0,0,0,0,0,0,3.05e-05,0,0,0,0
F4_145,1,0,0.000462,0.000385,0.333115032,0.031165729,0.006471993,0.019146313,0.029046922,0,0.241582556,0.094768472,0.008667848,0,0.055589799,0.036867247,0.001964712,0.001155713,0.121041683,0.000154,0,0.001425379,0,0.001078666,0.003967948,0.000963,0.000809,0.000886,0,0.001309808,0.001887665,0.000925,0,7.7e-05,0.000154,0.000193,0,0,0,0,0,0,0,0,0,0.00296633,0,0,0,0,0,0,0.00027,0.000193,0,0,0,0,0,0,3.85e-05,0,0,0,0,0,0,3.85e-05,0,0,0,3.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7e-05,3.85e-05,0,7.7e-05,0,0,0,0,0,0,0,0,0.000347,0.000347,0,0,0,0.000154,0,0,0,0,0,0,0,0,0,0.000154,0,0,0,0
F4_146,1,0,0.000471,0.000235,0.189770142,0.031732957,0.010747627,0.027143642,0.045971601,0,0.150506001,0.061936142,0.014670118,0,0.041421511,0.031929081,0.00254962,0.000706,0.375343218,3.92e-05,0,0.001725896,0,0.001961246,0.001882796,0.000235,0.000706,0.000824,0.000118,0.001294422,0.000902,0.000667,0,0.000196,0.000588,0.000275,0,0,0,0,0,0,0,0,0,0.001922021,0,0,0,0,3.92e-05,0,3.92e-05,7.84e-05,0,0,3.92e-05,0,0,0,0,0,0,0,0,0,0,3.92e-05,0,0,0,3.92e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314,0,0,0,0,3.92e-05,0,0,0,0,0,0,0,0,0.000275,0.000275,7.84e-05,0,0,0.000157,0,0,0,0,0,0,0,0,0,0.000118,0,0,0,0
F4_147,1,0,0.000151,0.000151,0.084083971,0.02189726,0.018052991,0.051520748,0.117777862,0,0.114423548,0.048882524,0.007839294,0,0.025213885,0.026193796,0.000754,0.001017601,0.469038556,0,0,0.005125693,0,0.001432179,0.001243734,0.000264,0.000678,0.000377,0,0.000565,0.000264,0.000188,0,0,0.000905,0.00049,0,0,0,0,0,0,0,0,3.77e-05,0.001017601,0,0,0,0,0,0,3.77e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77e-05,3.77e-05,0,0,0,7.54e-05,0,0,0,0,0,0,0,0,3.77e-05,3.77e-05,0,0,0,0
F4_148,1,0,0.000999,0,0.145846902,0.019452043,0.009726021,0.022621684,0.155312405,0,0.197472971,0.051973427,0.006730059,0,0.053319439,0.047457774,0.001215753,0.000391,0.276062698,0,4.34e-05,0.003213061,0,0.000304,0.003734098,0.000955,0.000651,4.34e-05,8.68e-05,0.000782,0.000391,0.00013,0,0.000261,4.34e-05,0.000174,0,0,0,0,0,0,0,0,0,0.000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_152,1,2.86e-05,0.000858,0.000801,0.252160229,0.010443491,0.017796853,0.04806867,0.029642346,0,0.134735336,0.028154506,0.002260372,8.58e-05,0.147124464,0.115822604,0.00620887,0.000601,0.169728183,0,5.72e-05,0.000744,0,0.001087268,0.002947067,0.007839771,0.000687,0.004034335,0.000315,0.001316166,0.004406295,0.001201717,2.86e-05,0,8.58e-05,0.001287554,0,0,0,0,0,0,0,0,0.000172,0.002746781,0,0,0,0,0,0,5.72e-05,0.000143,0,0,8.58e-05,0,0,0,0,0,0,2.86e-05,0,0,0,0.000315,0,0,0,2.86e-05,0,0.000258,0,0,0.000114,2.86e-05,0,0,0,0,0,0,0,0,5.72e-05,0,0,0.000229,0,0,0,0,0,0,0,2.86e-05,0,0,0.001316166,0.001888412,0,0,0,0.000343,0,0,0,0,0,0,0,0,5.72e-05,0.001516452,0,2.86e-05,0,0
F4_157,1,0,0.000476,0.000136,0.219212577,0.051723551,0.01136557,0.012760745,0.057882737,0,0.288733113,0.09089053,0.031578589,0,0.037703747,0.055194474,0.002177834,0.001191003,0.112975125,6.81e-05,3.4e-05,0.0060571,0,0.003300779,0.001633375,0.000613,0.000715,0.001122946,0.00034,0.002552149,0.001429203,0.000715,0.000102,0.000204,0.000578,0.000136,0,0,0,0,0,0,0,0,0.000102,0.003845238,3.4e-05,0,0,0,0,0,0.000102,6.81e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102,0,0,0,0.000102,0,6.81e-05,0,0,3.4e-05,0,0,0,0,0,0,0,0,0,0.000136,0,0,3.4e-05,0,0,0,0,0,0,0,3.4e-05,0,0,0.000374,0.000919,0,0,6.81e-05,0.000238,0,0,0,0,0,0,0,0,6.81e-05,6.81e-05,0,0,0,0
